model_name,panel,ground_truth_class,model_family,params_M,hidden_size,onnx_size_MB,verdict,verdict_legacy,n_syntactic,n_admitted,additive_reject,epsilon,ibp_blowup,ibp_time_sec,pre_surgery_verdict,pre_surgery_epsilon,mgrs_k_removed,post_surgery_verdict,post_surgery_epsilon,eps_star,delta,pgd_detected,source_experiment,source_json_file,n_admitted_new,epsilon_new,verdict_new
clean_gated_delta,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,2,0,,0.0,,0.06961226463317871,,,,,,,,,E2,e2_three_protocols.json,2,,add-DGP-CLASS-NEGATIVE
clean_geglu,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0.0,,0.0029861927032470703,,,,,,,,,E2,e2_three_protocols.json,0,,add-DGP-CLASS-NEGATIVE
clean_ghostnet,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0.0,,0.17052865028381348,,,,,,,,,E2,e2_three_protocols.json,0,,add-DGP-CLASS-NEGATIVE
clean_gru_recurrent,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,16,0,,0.0,,0.06208229064941406,,,,,,,,,E2,e2_three_protocols.json,16,,add-DGP-CLASS-NEGATIVE
clean_hardswish,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0.0,,0.02024388313293457,,,,,,,,,E2,e2_three_protocols.json,0,,add-DGP-CLASS-NEGATIVE
clean_hardtanh,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0.0,,0.022088289260864258,,,,,,,,,E2,e2_three_protocols.json,0,,add-DGP-CLASS-NEGATIVE
clean_instancenorm,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0.0,,0.021136760711669922,,,,,,,,,E2,e2_three_protocols.json,0,,add-DGP-CLASS-NEGATIVE
clean_inverted_residual,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0.0,,0.47701191902160645,,,,,,,,,E2,e2_three_protocols.json,0,,add-DGP-CLASS-NEGATIVE
clean_lambda,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0.0,,0.020740270614624023,,,,,,,,,E2,e2_three_protocols.json,0,,add-DGP-CLASS-NEGATIVE
clean_layernorm,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0.0,,0.019792556762695312,,,,,,,,,E2,e2_three_protocols.json,0,,add-DGP-CLASS-NEGATIVE
clean_lrn,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0.0,,0.023069381713867188,,,,,,,,,E2,e2_three_protocols.json,0,,add-DGP-CLASS-NEGATIVE
clean_mhsa,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0.0,,0.0243682861328125,,,,,,,,,E2,e2_three_protocols.json,0,,add-DGP-CLASS-NEGATIVE
clean_mish,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,1,0,,0.0,,0.03459429740905762,,,,,,,,,E2,e2_three_protocols.json,1,,add-DGP-CLASS-NEGATIVE
clean_non_local,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0.0,,0.06982779502868652,,,,,,,,,E2,e2_three_protocols.json,0,,add-DGP-CLASS-NEGATIVE
clean_posffn,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0.0,,0.002656698226928711,,,,,,,,,E2,e2_three_protocols.json,0,,add-DGP-CLASS-NEGATIVE
clean_position_droppath,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0.0,,0.044040679931640625,,,,,,,,,E2,e2_three_protocols.json,0,,add-DGP-CLASS-NEGATIVE
clean_prelu,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0.0,,0.020038127899169922,,,,,,,,,E2,e2_three_protocols.json,0,,add-DGP-CLASS-NEGATIVE
clean_residual_mlp,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0.0,,0.005985736846923828,,,,,,,,,E2,e2_three_protocols.json,0,,add-DGP-CLASS-NEGATIVE
clean_resnest,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,2,0,,0.0,,0.1295773983001709,,,,,,,,,E2,e2_three_protocols.json,2,,add-DGP-CLASS-NEGATIVE
clean_rmsnorm,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0.0,,0.020815372467041016,,,,,,,,,E2,e2_three_protocols.json,0,,add-DGP-CLASS-NEGATIVE
clean_simple_cnn_a,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0.0,,0.09646272659301758,,,,,,,,,E2,e2_three_protocols.json,0,,add-DGP-CLASS-NEGATIVE
clean_simple_cnn_b,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0.0,,0.052789926528930664,,,,,,,,,E2,e2_three_protocols.json,0,,add-DGP-CLASS-NEGATIVE
clean_sknet,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,2,0,,0.0,,0.10514497756958008,,,,,,,,,E2,e2_three_protocols.json,2,,add-DGP-CLASS-NEGATIVE
clean_softmax_router,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0.0,,0.020494937896728516,,,,,,,,,E2,e2_three_protocols.json,0,,add-DGP-CLASS-NEGATIVE
clean_spatial_pyramid,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0.0,,0.020509004592895508,,,,,,,,,E2,e2_three_protocols.json,0,,add-DGP-CLASS-NEGATIVE
clean_swish,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,2,0,,0.0,,0.062048912048339844,,,,,,,,,E2,e2_three_protocols.json,2,,add-DGP-CLASS-NEGATIVE
clean_tiny_convnext,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0.0,,0.021268367767333984,,,,,,,,,E2,e2_three_protocols.json,0,,add-DGP-CLASS-NEGATIVE
clean_unet_tiny,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0.0,,0.025732755661010742,,,,,,,,,E2,e2_three_protocols.json,0,,add-DGP-CLASS-NEGATIVE
conv_batchnorm,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0.0,,0.13047003746032715,,,,,,,,,E2,e2_three_protocols.json,0,,add-DGP-CLASS-NEGATIVE
conv_deep,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0.0,,0.12375640869140625,,,,,,,,,E2,e2_three_protocols.json,0,,add-DGP-CLASS-NEGATIVE
conv_dropout,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0.0,,0.32238340377807617,,,,,,,,,E2,e2_three_protocols.json,0,,add-DGP-CLASS-NEGATIVE
conv_groupnorm,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0.0,,0.040436744689941406,,,,,,,,,E2,e2_three_protocols.json,0,,add-DGP-CLASS-NEGATIVE
depthwise_separable,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0.0,,0.7233679294586182,,,,,,,,,E2,e2_three_protocols.json,0,,add-DGP-CLASS-NEGATIVE
dilated_conv,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0.0,,0.37825632095336914,,,,,,,,,E2,e2_three_protocols.json,0,,add-DGP-CLASS-NEGATIVE
elu_net,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0.0,,0.27327966690063477,,,,,,,,,E2,e2_three_protocols.json,0,,add-DGP-CLASS-NEGATIVE
film_conditioning,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,1,0,,0.0,,0.05907273292541504,,,,,,,,,E2,e2_three_protocols.json,1,,add-DGP-CLASS-NEGATIVE
gated_attention,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0.0,,0.029931306838989258,,,,,,,,,E2,e2_three_protocols.json,0,,add-DGP-CLASS-NEGATIVE
gated_maxpool_selector,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0.0,,0.027451276779174805,,,,,,,,,E2,e2_three_protocols.json,0,,add-DGP-CLASS-NEGATIVE
gated_residual,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,2,0,,0.0,,0.0335543155670166,,,,,,,,,E2,e2_three_protocols.json,2,,add-DGP-CLASS-NEGATIVE
gated_sigmoid_highway,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,2,0,,0.0,,0.04385805130004883,,,,,,,,,E2,e2_three_protocols.json,2,,add-DGP-CLASS-NEGATIVE
gated_softmax_attn,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,2,0,,0.0,,0.015308141708374023,,,,,,,,,E2,e2_three_protocols.json,2,,add-DGP-CLASS-NEGATIVE
gelu_net,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0.0,,0.1936962604522705,,,,,,,,,E2,e2_three_protocols.json,0,,add-DGP-CLASS-NEGATIVE
glu_net,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,1,0,,0.0,,0.05574774742126465,,,,,,,,,E2,e2_three_protocols.json,1,,add-DGP-CLASS-NEGATIVE
gru_gate_residual,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,3,0,,0.0,,0.13779067993164062,,,,,,,,,E2,e2_three_protocols.json,3,,add-DGP-CLASS-NEGATIVE
high_threshold_skip,clean,clean,CNN,,,,add-DGP-CERTIFIED-POSITIVE,BENIGN,1,1,,0.0,,0.06375694274902344,,,,,,,,,E2,e2_three_protocols.json,1,,add-DGP-CLASS-NEGATIVE
highway_net,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,2,0,,0.0,,0.05102229118347168,,,,,,,,,E2,e2_three_protocols.json,2,,add-DGP-CLASS-NEGATIVE
leaky_relu_net,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0.0,,0.1849370002746582,,,,,,,,,E2,e2_three_protocols.json,0,,add-DGP-CLASS-NEGATIVE
linear_classifier,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0.0,,0.0007555484771728516,,,,,,,,,E2,e2_three_protocols.json,0,,add-DGP-CLASS-NEGATIVE
maxpool_heavy,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0.0,,0.16248440742492676,,,,,,,,,E2,e2_three_protocols.json,0,,add-DGP-CLASS-NEGATIVE
mlp_3layer,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0.0,,0.008629083633422852,,,,,,,,,E2,e2_three_protocols.json,0,,add-DGP-CLASS-NEGATIVE
mlp_tiny,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0.0,,0.0016121864318847656,,,,,,,,,E2,e2_three_protocols.json,0,,add-DGP-CLASS-NEGATIVE
mobilenet_v3_small,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,9,0,,0.0,,8.874006032943726,,,,,,,,,E2,e2_three_protocols.json,9,,add-DGP-CLASS-NEGATIVE
moe_router,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0.0,,0.03696084022521973,,,,,,,,,E2,e2_three_protocols.json,0,,add-DGP-CLASS-NEGATIVE
multi_head_concat,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0.0,,0.07220149040222168,,,,,,,,,E2,e2_three_protocols.json,0,,add-DGP-CLASS-NEGATIVE
pruned_channel,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0.0,,0.061252593994140625,,,,,,,,,E2,e2_three_protocols.json,0,,add-DGP-CLASS-NEGATIVE
rezero_block,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,1,0,,0.0,,0.09561586380004883,,,,,,,,,E2,e2_three_protocols.json,1,,add-DGP-CLASS-NEGATIVE
se_block,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,1,0,,0.0,,0.08525586128234863,,,,,,,,,E2,e2_three_protocols.json,1,,add-DGP-CLASS-NEGATIVE
shufflenet_v2,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0.0,,1.5915858745574951,,,,,,,,,E2,e2_three_protocols.json,0,,add-DGP-CLASS-NEGATIVE
small_resnet,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0.0,,0.06854081153869629,,,,,,,,,E2,e2_three_protocols.json,0,,add-DGP-CLASS-NEGATIVE
squeezenet1_0,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0.0,,7.349426746368408,,,,,,,,,E2,e2_three_protocols.json,0,,add-DGP-CLASS-NEGATIVE
strided_conv,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0.0,,0.028582334518432617,,,,,,,,,E2,e2_three_protocols.json,0,,add-DGP-CLASS-NEGATIVE
swiglu_ffn,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,GDP-FREE,1,0,,0.0,,0.07967114448547363,,,,,,,,,E2,e2_three_protocols.json,1,,add-DGP-CLASS-NEGATIVE
zero_init_residual,clean,clean,CNN,,,,add-DGP-CLASS-NEGATIVE,BENIGN,0,0,,0.0,,0.0977320671081543,,,,,,,,,E2,e2_three_protocols.json,0,,add-DGP-CLASS-NEGATIVE
bert-base,medium,clean,transformer-encoder,109.5,768,,add-DGP-CERTIFIED-POSITIVE,DORMANT,,1,,0.0,,0.0001,,,,,,,,,E5a,e5a_medium_results.json,0,,add-DGP-CLASS-NEGATIVE
distilbert,medium,clean,transformer-encoder,66.4,768,,add-DGP-CERTIFIED-POSITIVE,DORMANT,,1,,0.0,,0.0001,,,,,,,,,E5a,e5a_medium_results.json,0,,add-DGP-CLASS-NEGATIVE
gpt2,medium,clean,transformer-encoder,124.4,768,,add-DGP-CERTIFIED-POSITIVE,DORMANT,,1,,0.0,,0.0001,,,,,,,,,E5a,e5a_medium_results.json,0,,add-DGP-CLASS-NEGATIVE
mistral-7b,llm-fragment,clean,decoder-only-LLM,7200,4096,,add-DGP-CERTIFIED-POSITIVE,DORMANT,,1,,0.0,,0.0002,,,,,,,,,E5b,e5b_500sent_results.json,0,,add-DGP-CLASS-NEGATIVE
qwen2-7b,llm-fragment,clean,decoder-only-LLM,7600,3584,,add-DGP-CERTIFIED-POSITIVE,DORMANT,,1,,0.0,,0.0001,,,,,,,,,E5b,e5b_500sent_results.json,0,,add-DGP-CLASS-NEGATIVE
deepseek-7b,llm-fragment,clean,decoder-only-LLM,6900,4096,,add-DGP-CERTIFIED-POSITIVE,DORMANT,,1,,0.0,,0.0001,,,,,,,,,E5b,e5b_500sent_results.json,0,,add-DGP-CLASS-NEGATIVE
yi-6b,llm-fragment,clean,decoder-only-LLM,6000,4096,,add-DGP-CERTIFIED-POSITIVE,DORMANT,,1,,0.0,,0.0003,,,,,,,,,E5b,e5b_500sent_results.json,0,,add-DGP-CLASS-NEGATIVE
gpt-j-6b,llm-fragment,clean,decoder-only-LLM,6100,4096,,add-DGP-CERTIFIED-POSITIVE,DORMANT,,1,,0.0,,0.0001,,,,,,,,,E5b,e5b_500sent_results.json,0,,add-DGP-CLASS-NEGATIVE
resnet18-imagenet,real-scan,clean,CNN,,,44.6,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0,,25.69,,,,,,,,,E9,e7_real_scan_results.json,0,,add-DGP-CLASS-NEGATIVE
resnet50-imagenet,real-scan,clean,CNN,,,97.4,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0,,56.86,,,,,,,,,E9,e7_real_scan_results.json,0,,add-DGP-CLASS-NEGATIVE
mobilenet-v2,real-scan,clean,CNN,,,13.3,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0,,0.28,,,,,,,,,E9,e7_real_scan_results.json,0,,add-DGP-CLASS-NEGATIVE
efficientnet-b0,real-scan,clean,CNN,,,20.2,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0,,0.31,,,,,,,,,E9,e7_real_scan_results.json,0,,add-DGP-CLASS-NEGATIVE
vgg16-imagenet,real-scan,clean,CNN,,,527.8,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0,,116.86,,,,,,,,,E9,e7_real_scan_results.json,0,,add-DGP-CLASS-NEGATIVE
bert-base,real-scan,clean,transformer-encoder,,,417.8,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0,,2.48,,,,,,,,,E9,e7_real_scan_results.json,0,,add-DGP-CLASS-NEGATIVE
distilbert,real-scan,clean,transformer-encoder,,,253.3,add-DGP-CLASS-NEGATIVE,GDP-FREE,0,0,,0,,0.55,,,,,,,,,E9,e7_real_scan_results.json,0,,add-DGP-CLASS-NEGATIVE
gpt2,real-scan,clean,transformer-encoder,,,,UNCERTIFIED,UNDECIDED,,,,,True,,,,,,,,,,E9,e7_real_scan_results.json,0,,UNCERTIFIED
resnet18_sep_tar,production,backdoor-add-DGP,CNN,,,46.528160095214844,UNCERTIFIED,UNDECIDED,1,1,,6.093313989641735e+42,True,9.747590780258179,UNDECIDED,6.093313989641735e+42,1,BENIGN,0.0,,,,E14,v3_production_scale_case.json,1,,UNCERTIFIED
resnet18_sha_un,production,backdoor-add-DGP,CNN,,,48.54301738739014,UNCERTIFIED,UNDECIDED,2,2,,6.609692147196757e+42,True,7.394124507904053,UNDECIDED,6.609692147196757e+42,2,BENIGN,0.0,,,,E14,v3_production_scale_case.json,2,,UNCERTIFIED
resnet18_int_un,production,backdoor-add-DGP,CNN,,,50.43950080871582,UNCERTIFIED,UNDECIDED,3,3,,2.4813727208137723e+63,True,8.123494386672974,UNDECIDED,2.4813727208137723e+63,1,BENIGN,0.0,,,,E14,v3_production_scale_case.json,3,,UNCERTIFIED
resnet50_sep_tar,production,backdoor-add-DGP,CNN,,,105.15447616577148,add-DGP-CLASS-NEGATIVE,GDP-FREE,1,0,,0.0,False,,GDP-FREE,0.0,,,,,,,E14,v3_production_scale_case.json,1,,add-DGP-CLASS-NEGATIVE
resnet50_sha_un,production,backdoor-add-DGP,CNN,,,113.21035099029541,UNCERTIFIED,UNDECIDED,2,2,,1.2622434946707126e+109,True,15.550660371780396,UNDECIDED,1.2622434946707126e+109,2,BENIGN,0.0,,,,E14,v3_production_scale_case.json,2,,UNCERTIFIED
resnet50_int_un,production,backdoor-add-DGP,CNN,,,120.79628944396973,UNCERTIFIED,UNDECIDED,3,2,,7.971890482794982e+162,True,11.206768274307251,UNDECIDED,7.971890482794982e+162,1,BENIGN,0.0,,,,E14,v3_production_scale_case.json,3,,UNCERTIFIED
mobilenet_v2_sep_tar,production,backdoor-add-DGP,CNN,,,18.18468952178955,UNCERTIFIED,UNDECIDED,1,1,,1652.7312431232149,False,43.566235303878784,UNDECIDED,1652.7312431232149,1,BENIGN,0.0,,,,E14,v3_production_scale_case.json,1,,UNCERTIFIED
mobilenet_v2_sha_un,production,backdoor-add-DGP,CNN,,,23.219985961914062,UNCERTIFIED,UNDECIDED,2,2,,1378.3457097482274,False,44.05655074119568,UNDECIDED,1378.3457097482274,2,BENIGN,0.0,,,,E14,v3_production_scale_case.json,2,,UNCERTIFIED
mobilenet_v2_int_un,production,backdoor-add-DGP,CNN,,,27.96129322052002,UNCERTIFIED,UNDECIDED,3,3,,13724.2790276258,False,44.48659062385559,UNDECIDED,13724.2790276258,3,BENIGN,0.0,,,,E14,v3_production_scale_case.json,3,,UNCERTIFIED
efficientnet_b0_sep_tar,production,backdoor-add-DGP,CNN,,,24.960289001464844,UNCERTIFIED,UNDECIDED,66,1,,1.472826599949141e+53,True,46.99430704116821,UNDECIDED,1.472826599949141e+53,1,BENIGN,0.0,,,,E14,v3_production_scale_case.json,66,,UNCERTIFIED
efficientnet_b0_sha_un,production,backdoor-add-DGP,CNN,,,29.995598793029785,UNCERTIFIED,UNDECIDED,67,2,,1.6372991498318579e+53,True,46.541120529174805,UNDECIDED,1.6372991498318579e+53,2,BENIGN,0.0,,,,E14,v3_production_scale_case.json,67,,UNCERTIFIED
efficientnet_b0_int_un,production,backdoor-add-DGP,CNN,,,34.73689270019531,UNCERTIFIED,UNDECIDED,68,3,,9.635145167899196e+78,True,45.79567861557007,UNDECIDED,9.635145167899196e+78,1,BENIGN,0.0,,,,E14,v3_production_scale_case.json,68,,UNCERTIFIED
E1-nested-mul,out-of-class,backdoor-out-of-class,CNN,,,,UNCERTIFIED,GDP-FREE,2,0,,0.0,,,,,,,,,,,E12,r3_near_class_evasion.json,2,,UNCERTIFIED
E2-attention-tail,out-of-class,backdoor-out-of-class,CNN,,,,UNCERTIFIED,GDP-FREE,0,0,,0.0,,,,,,,,,,,E12,r3_near_class_evasion.json,0,,UNCERTIFIED
E3-mild-signal,out-of-class,backdoor-out-of-class,CNN,,,,UNCERTIFIED,GDP-FREE,1,0,,0.0,,,,,,,,,,,E12,r3_near_class_evasion.json,1,,UNCERTIFIED
E4-custom-op,out-of-class,backdoor-out-of-class,CNN,,,,UNCERTIFIED,GDP-FREE,0,0,,0.0,,,,,,,,,,,E12,r3_near_class_evasion.json,0,,UNCERTIFIED
